SMILES,Tg,FFV,Tc,Density,Rg
*OP(=O)(Oc1ccc(Br)cc1)Oc1ccc(S(=O)(=O)c2ccc(*)cc2)cc1,,0.36041928,,,
*CC(*)c1ccc(C(O)C(F)(F)F)cc1,,0.35930976,,,
*CC(*)(C)C(=O)OC1CCCC(C)C1,,0.38017657,0.1545,0.881548744,10.34584016
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1CCC(C)CC,,0.36764401,,,
*c1ccc(-c2ccc(-c3ccc(*)n3C)n2C)cn1,256.5965094,,,,
*c1ccc(Oc2ccc(Oc3ccc(Oc4ccc(-c5nc(*)nc(-c6ccccc6)n5)cc4)cc3)cc2)cc1,,0.39322876,,,
*Oc1ccc(C(=O)OCCOCCOC(=O)c2ccc(OC(*)=O)cc2)cc1,,0.32931388,,,
*Nc1ccc(C(c2ccc(N*)cc2)=c2ccc(=C(c3ccc(N)cc3)c3ccc(N)cc3)cc2)cc1,,0.37954577,,,
*Nc1ccc(C(C)(C)c2cccc(C(C)(C)c3cccc(N*)c3)c2)cc1,,0.35536977,,,
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(N=Cc4ccc(*)cc4)cc3)cc2)cc1,,0.37509009,,,
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCC(*)=O)cc2)C(=O)OC)cc1,,0.33673792,,,
*CC(*)Cc1ccccc1,,,0.1963333333333333,,
*Oc1ccc(C2(c3ccc(OC(=O)c4ccc(Oc5ccc(C6(c7ccc(Oc8ccc(C(*)=O)cc8)cc7)CCC(C(C)(C)C)CC6)cc5)cc4)cc3)C3CC4CC(C3)CC2C4)cc1,,0.38086878,,,
*CC(*)C(=O)OCCCCn1c2ccccc2c2ccccc21,,0.35334507,,,
*C(=O)Nc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(NC(=O)c6ccc7c(c6)C(=O)N(c6ccc(Oc8ccc(N9C(=O)c%10ccc(*)cc%10C9=O)cc8)cc6)C7=O)cc5)cc4)NC(=O)c4ccccc43)cc2)cc1,,0.36493909,,,
*c1ccc(Oc2ccc(-c3nc4cc(Oc5ccc(NC(=O)CN6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N(CC(=O)Nc8ccc(Oc%10ccc%11nc(-c%12ccccc%12)c(*)nc%11c%10)cc8)C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)ccc4nc3-c3ccccc3)cc2)cc1,,0.37474439,,,
*CC(F)(F)C(F)=C(*)Cl,,0.36169864,,,
*CC(=O)NCCCCCCNC(=O)CO*,,0.32129189,,,
*C(=O)Nc1c(C)cc(Cc2cc(C)c(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(N=Nc5ccc(F)cc5)c(N5C(=O)c6ccc(*)cc6C5=O)c3)C4=O)c(C)c2)cc1C,,0.37338433,,,
*c1ccc2c(c1)C(=O)N(c1ccc(OC(C)COc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,,0.36566453,,,
*c1ccc2c(c1)c1cc(-c3sc(-c4ccc(-c5cc(CCCCCC)c(*)s5)c5nsnc45)cc3CCCCCC)ccc1n2C(CCCCCCCC)CCCCCCCC,,0.42806849,,,
*OC(*)C(Cl)(Cl)Cl,,,0.066,1.539478709,18.35760963
*CCCCOC(=O)CCCCCCCCC(=O)O*,,0.35670902,,,
*N=P(*)(OCCOCCOCC)OCCOCCOCC,,0.36520289,,,
*CC(CS(C)(=O)=O)O*,,0.36145145,,,
*O[Si](C)(C)CCCCCCOC(=O)C(C)Oc1ccc(OC(=O)c2ccc(-c3ccc(OCCCCCCCCCC[Si](*)(C)C)cc3)cc2)cc1,,0.38168515,,,
*CCN(*)C,,0.382623,,,
*CC(*)(C)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(C#N)cc2)cc1,,0.34952395,,,
*CCOCCOC(=O)/C=C/C(=O)O*,,0.3158043,,,
*CCCCCC(*)CCCCCCCC,,0.40682888,,0.794468482,14.0622995
*Oc1ccc(OC(=O)c2ccc(-c3ccc(C(*)=O)cc3)cc2-c2ccccc2)c2ccccc12,,0.36166198,,,
*c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,,0.39304879,,,
*Oc1ccccc1C(=O)OC(=O)c1ccccc1OC(=O)CCCCCCCC(*)=O,,0.33709965,,,
*NC1=C2C(=CC=CC2(N)N*)[C@@H](c2ccc(N)c3ccccc23)C=C1,,0.3475975,,,
*c1ccc2c(c1)C(=O)N(c1cccc(Oc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)c1)C2=O,,0.37598194,,,
*Oc1ccc(Oc2ccc(C(=Nc3ccccc3)c3ccc(Oc4ccc(Oc5cccc(*)n5)cc4)cc3)cc2)cc1,,0.37099152,,,
*Nc1cc(=O)c(N*)c(N)[nH]1,,0.2918774,,,
*Oc1ccc(S(=O)(=O)c2ccc(OC3(F)C(*)(F)C(F)(F)C3(F)F)cc2)cc1,,0.34883911,,,
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C4(c5ccc(Oc6ccc(S(=O)(=O)c7ccc(Oc8ccc(C=C9CCCCC(=Cc%10ccc(*)cc%10)C9=O)cc8)cc7)cc6)cc5)CCCCCC4)cc3)cc2)cc1,,0.37546992,,,
*CC(*)OC(=O)CCCC1CCCCC1,,0.36748858,,,
*Nc1ccccc1-c1cccc2c(-c3ccccc3N*)cccc12,,0.35396879,,,
*OC(C)CCCC(C)C(*)=O,,0.36757334,,,
*C(=O)Nc1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(NC(=O)Nc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,,0.34682404,,,
*CC(*)(C)C(=O)OCCCCCCCOc1ccc2cc(C(=O)Oc3ccccc3)ccc2c1,,0.34820779,,,
*Nc1cc(NC(=O)c2ccc(C(*)=O)cc2)cc(-c2nnc(-c3ccccn3)o2)c1,,0.37590991,,,
*Oc1cc(C)cc(OC(=O)c2cccc(C(*)=O)c2)c1,,0.35222541,,,
*CCCCCCCC(=O)OCC1(C)COC(*)OC1,,0.35863844,,,
*c1ccc(-c2nnc(-c3cccc(-c4nnc(*)o4)c3)o2)cc1,,0.44804899,,,
*C(=O)c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(*)s5)cc4)c4ccccc4-c4ccccc43)cc2)cc1,,0.39472012,,,
*Oc1cccc(NC(=O)CCCCCCCCC(=O)Nc2ccc(*)cc2)c1,,0.34695098,,,
*C(=O)Nc1ccc(Oc2ccccc2-c2ccccc2Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3cccc(N5C(=O)c6ccc(*)cc6C5=O)c3)C4=O)cc2)cc1,,0.36085743,,,
*C(=O)Nc1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(NC(=O)c6ccc7c(c6)C(=O)N(c6cccc(Oc8cccc(Oc9cccc(N%10C(=O)c%11ccc(*)cc%11C%10=O)c9)c8C#N)c6)C7=O)c5)c4C#N)c3)c2C#N)c1,,0.36067219,,,
*Nc1ccc(-c2cc3ccc2CCc2ccc(c(-c4ccc(N*)cc4)c2)CC3)cc1,,0.35898594,,,
*Nc1ccc(C2(c3ccc(N*)c(C)c3)CCCCC2)cc1C,,0.36323819,,,
*CC(*)(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,,0.3268589,0.095,,
*Nc1ccc(-c2ccc(N*)c3c(N)cccc23)c2cccc(N)c12,,0.35447146,,,
*CCCCCCCCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N*,-0.868265132,,0.35,0.888311048,16.27222852
*CCC[Si](*)(C)c1cccc(C)c1,,0.40156037,,,
*Nc1ccc(Oc2ccc(N*)cc2)cc1,,0.33692082,,,
*CC(*)(C)C(=O)OCCNC(=O)N(CCCCCC)CC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,23.2402228,,,,
*Nc1ccc2c(c1N*)C(C)(C)CC2(C)C,,0.36728055,,,
*CCC[Si](C)(C)O[Si](C)(C)CCCN1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(*)C4=O)cc2C1=O,,0.37133662,,,
*c1ccc(Oc2ccc(Sc3ccc(Oc4ccc(-c5ccc(*)s5)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,,0.40843871,,,
*Oc1ccc2c(c1)C(C)(c1ccc(OC(=O)c3ccc(C(*)=O)cc3)cc1)CC2(C)C,,0.37005888,,,
*c1ccc2c(c1)C(=O)N(c1ccc(OCCCCOc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,,0.35627754,,,
*Nc1ccc(-c2cccc(-c3cc(-c4cccc(-c5cccc(N*)c5)c4)cc(-c4cccc(-c5ccccc5N)c4)c3)c2)cc1,,0.35285908,,,
*c1ccc(Oc2ccc(-c3cnc4ccc(-c5ccc6nc(*)cnc6c5)cc4n3)cc2)cc1,,0.40000868,,,
*C(C)C(*)O,113.5665564,,,,
*OCCOC(=O)CCCC(=O)OCCOc1nc(-c2ccc(OCCCC)cc2)nc(*)c1-c1ccc(OCCCC)cc1,,0.36060882,,,
*CCCCCCOC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)O*)cc3)cc2)cc1,,0.35125346,,,
*Nc1ccc(-c2ccc(N*)c(C)c2)cc1C,,0.348612915,,,
*CC(*)c1c(F)c(F)c(C(F)(F)F)c(F)c1F,,0.36531928,,,
*Nc1ccc(C2=CC3=CC[C@@H]2CC[C@@H]2C=CC(=C(c4ccc(N*)cc4)C2)CC3)cc1,,0.35807069,,,
*Oc1ccc(C(=O)c2cccc(C(=O)c3ccc(Oc4cccc(Cc5cccc(*)c5)c4)cc3)c2)cc1,,0.36716519,,,
*Nc1c(/C=N\O)cc(/C=N\O)c(N*)c1N,,0.30882264,,,
*CCOC(=O)O*,,0.3043208,,,
*NC1=C(C2=C(N*)NS(=O)(=O)N=C2N)C(N)=NS(=O)(=O)N1,,0.31382982,,,
*CC(*)(C)C(=O)OCC(=O)N1CCOCC1,,0.32527676,,,
*OC(C)(CC(*)=O)C(F)(F)F,,0.32631701,,,
*CC(*)c1cc(F)ccc1F,,,0.1403333333333333,1.086573844,14.49605377
*Oc1cc(CCCCCCCCCCC)cc(OC(=O)c2cccc(C(*)=O)c2)c1,,0.37154084,,,
*c1ccc(NC(=O)CCCCC(=O)Nc2ccc(S(*)(=O)=O)cc2)cc1,,0.33651,,,
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(=O)NNC(=O)c4ccc(NC(=O)c5ccc(*)cc5)c(O)c4)cc3)cc2)cc1,111.457133,,,,
*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(-c5c6c(c(*)c7ccccc57)C(=O)N(c5ccc(F)cc5)C6=O)cc4)cc3)cc2)cc1,,0.37834526,,,
*CC(CSC(C)C)O*,,0.41844328,,,
*CC(*)(Cl)C(=O)OCCCC,,,0.178,1.074741397,13.37410592
*CC(*)c1ccc([CH]([Sn]([CH3])([CH3])[CH3])[Sn]([CH3])([CH3])[CH3])cc1,,0.37911502,,,
*Nc1ccc2c(c1)-c1ccccc1C21c2cc(N)ccc2-c2ccc(N*)cc21,,0.3825956,,,
*CC(*)(C)C(=O)OCCCCCCOc1ccc(-c2ccc(OC)cc2)cc1,,,0.2175,1.04192343,12.60793073
*CC(*)(C)C(=O)OCCCCCC(=O)Oc1ccc(OC(=O)c2ccc(OCC)cc2)cc1,,0.34042214,,,
*CCCCCCOC(=O)OCCCOC(=O)OCCCCCCOc1ccc(Oc2ccc(O*)cc2)cc1,,0.34845785,,,
*CC(c1ccccc1)C1C(=O)OC(=O)C1*,,0.33148973,,,
*c1cc(-c2ccc(C(=C3C=C(C(C)(C)C)C(=O)C(C(C)(C)C)=C3)c3cc(C(C)(C)C)c(OC(C)=O)c(C(C)(C)C)c3)cc2)c(*)s1,,0.45309822,,,
*CC(C)(C)C1C(=O)N(c2ccccc2)C(=O)C1*,,0.35392644,,,
*c1cccc(C(=O)Nc2ccc(Oc3ccc(-c4ccc(Oc5ccc(NC(=O)c6cccc(N7C(=O)c8ccc(-c9ccc%10c(c9)C(=O)N(*)C%10=O)cc8C7=O)c6)cc5)cc4)cc3)cc2)c1,,0.35494179,,,
*C1(F)OC(C(F)(F)F)(C(F)(F)Cl)OC1(*)F,,0.36536352,,,
*C(=O)c1ccc2nc(-c3ccc(-c4nc5ccc(*)cc5nc4-c4ccccc4)cc3)c(-c3ccccc3)nc2c1,,0.44667573,,,
*c1cccc(Cc2cccc(N3C(=O)c4ccc([Si](C)(C)O[Si](C)(C)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)c1,,0.38528717,,,
*CC(OCCCC)C(C(=O)OC)C(*)C(=O)OC,,0.3557316,,,
*CCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2C1=O,,0.33877986,,,
*CC(*)(CC(=O)OCCCCCC)C(=O)OCCCCCC,,0.38570941,0.2319999999999999,0.927808816,10.01915881
*Nc1ccc2c3c4ccccc4c(c2c1N*)CC3,,0.35026083,,,
*NC1=C(N)[C@@H](N*)N[C@H](O)N1,,0.28340014,,,
*Nc1ccc(C(c2ccc(N*)cc2)c2cc(C(C)C)cc(C(C)C)c2)cc1,,0.37601699,,,
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)cc4)cc3)c(S(=O)(=O)O)c2)cc1S(=O)(=O)O,,0.36521953,,,
*CC(=O)NCC(=O)O*,,0.27858992,,,
*CCCCCC(=O)NCCNC(=O)CCCCCOC(=O)c1ccc(C(=O)O*)cc1,81.65245915,,,,
*CC(*)c1ccc(COCC(CC)CCCC)cc1,,,0.268,0.902459296,11.12376829
*Nc1cc(C)c(Cc2ccc(CCCCCCCc3ccc(Cc4c(C)cc(N*)cc4C)cc3)cc2)c(C)c1,,0.35730996,,,
*c1ccc2c3ccc(-c4sc(-c5ccc(-c6cc(CCCCCC)c(*)s6)c6nsnc56)cc4CCCCCC)cc3n(C(CCCCCCCC)CCCCCCCC)c2c1,,0.42631402,,,
*CC(*)c1ccccc1O,,0.35680883,,,
*C1C2CC(C(=O)OCCc3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)C(C2)C1*,,0.38569582,,,
*Nc1ccc2c(N*)cccc2c1,,0.33581452,,,
*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2C)cc1,,0.35345752,,,
*CCOC(=O)CCCCSCCCCC(=O)O*,,,0.212,1.07074619,19.93042453
*CC(CC)N(*)C(=O)CCCC,,0.37465155,,,
*Nc1cccc2c1-c1ccc(N*)c(-c3ccccc3-c3ccccc3)c1C2(c1ccccc1)c1ccccc1,,0.38258457,,,
*C(C#N)=Cc1cc(OCCCCCCCCCC)c(C=C(C#N)c2cc(OCCCCCCCCCC)c(*)cc2OC)cc1OC,,0.39346704,,,
*N=P(*)(OCCCc1ccccc1)OCCCc1ccccc1,,0.36697361,,,
*CC(C)C(=O)O*,,0.33755497,,,
*Nc1ccc(C2=CC[C@](c3ccccc3)(c3ccc(N*)cc3)C=C2)cc1,,0.35602121,,,
*C=Cc1ccc(*)n1CCCCCC,-15.03969582,,,,
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2Oc2ccccc2)cc1,,0.3472806,,,
*c1ccc2oc3ccc(S(*)(=O)=O)cc3c2c1,,0.39759334,,,
*C(=O)Nc1ccc(Cc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(N=Nc5ccc(C)cc5)c(N5C(=O)c6ccc(*)cc6C5=O)c3)C4=O)cc2)cc1,,0.36541949,,,
*c1ccc(OCCCCCCCCCCCOC(=O)c2cccc(C(=O)OCCCCCCCCCCCOc3cccc(-c4nnc(*)s4)c3)c2)cc1,,0.36894733,,,
*Nc1ccc([C@@H]2[C@H](c3ccc(N)cc3)[C@@H](c3ccc(N)cc3)[C@H]2c2ccc(N*)cc2)cc1,,0.36720973,,,
*OC(=O)Nc1ccc(C)c(NC(=O)OC2CCN(c3ccc(C=CC4=CC(=C(C#N)C#N)C=C(C=Cc5ccc(N6CCC(*)CC6)s5)O4)s3)CC2)c1,,0.37611035,,,
*CC(*)(C)C(=O)OCCCCOc1ccc(OC(=O)c2ccc(OCCCCCCCC)cc2)cc1,,0.38665475,,,
*C=C(C#N)C(=O)OCCCCCCOC(=O)C(C#N)=Cc1ccc2c(c1)c1cc(*)ccc1n2CCCCCCC,,0.37348873,,,
*NNC(=O)c1cccc(C(*)=O)c1,232.2266265,,,,
*Oc1ccc(-c2ccc(OC(*)(Oc3ccccc3)Oc3ccccc3)cc2)cc1,,0.36489769,,,
*CC(*)(C)C(=O)OCCN(CC)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,,,0.19,1.122445545,12.26891849
*C(=O)Nc1cccc2cccc(N3C(=O)CC(N4C(=O)c5ccc(*)cc5C4=O)C3=O)c12,,0.34205138,,,
*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc(C9(c%10ccc(Oc%11ccc%12c(c%11)C(=O)N(*)C%12=O)cc%10)CCC(c%10ccccc%10)CC9)cc8)cc7C6=O)cc5)cc4)CCC(C(C)(C)C)CC3)cc2)cc1,,0.38206234,,,
*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(-c7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1,,0.36966262,,,
*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7cccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)c7)cc6C5=O)cc4)cc3)cc2)cc1,,0.35950007,,,
*Nc1ccccc1-c1cccc2c1C=C[C@H]2[C@@H]1c2ccccc2-c2c(-c3ccccc3N*)cccc21,,0.36637349,,,
*c1ccc(-c2ccc(-c3nc4ccc(-c5ccc6nc(*)c(-c7ccccc7)nc6c5)cc4nc3-c3ccccc3)cc2)cc1,,0.43978712,,,
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3cc(C(C)(C)C)c(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc3C(C)(C)C)cc1)C2=O,,0.4050413,,,
*CCCCCCCOc1ccc(CCc2ccc(O*)cc2C)cc1,,0.37531301,,,
*C=CC1CC(*)C(C(=O)OC)C1,,0.3605929,,,
*OP(=O)(Oc1ccc([N+](=O)[O-])cc1)Oc1c(C)cc(S(=O)(=O)c2cc(C)c(*)c(C)c2)cc1C,,0.36156233,,,
*CCCCCCOC(=O)Nc1cc(NC(=O)OCCCCOC(=O)Nc2ccc(C)c(NC(=O)OCCCCCCOc3ccc(-c4ccc(O*)cc4)cc3)c2)ccc1C,41.49405569,,,,
*OC(C)COC(=O)c1ccc(C(*)=O)cc1,,0.34490108,,,
*OC(F)(F)COC(=O)c1cccc(C(=O)OCC(*)(F)F)c1,,0.32071779,,,
*Nc1cccc(NC(=O)CCCCCC(*)=O)c1,-12.07623639,,,,
*CC(*)(CC(=O)OCCCCCCCCCC)C(=O)OCCCCCCCCCC,75.04044311,,,,
*Oc1ccc(C(=O)Nc2cc(NC(=O)c3ccc(*)cc3)cc(C(=O)OCCOC(=O)C=Cc3ccc(N(C)C)cc3)c2)cc1,,0.3451955,,,
*Nc1ccc(Cc2cc(Cc3ccc(N)c(C(C)(C)C)c3)cc(C(C)(C)C)c2N*)cc1C(C)(C)C,,0.38558649,,,
*Oc1ccc(C2(c3ccc(OC(=O)CCC(*)=O)cc3)c3ccccc3-c3ccccc32)cc1,,0.36989282,,,
*Nc1cc(C)c(Cc2ccc(CCCCCCCCCCCCCCCCCCCc3ccc(Cc4c(C)cc(N*)cc4C)cc3)cc2)c(C)c1,,0.35973835,,,
*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)COCCOCC(*)=O)cc2)C(=O)OCCCCCC)cc1,,0.3424812,,,
*c1ccc2c(c1)C(=O)N(c1cc(C(c3ccc(O)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)(C(F)(F)F)C(F)(F)F)ccc1O)C2=O,,0.37227168,,,
*Nc1ccc(NC(=O)c2cccc(C(*)=O)c2)cc1,,0.33774959,,,
*CC(O)COc1ccc(C2(C)CC(C)(C)c3cc(O*)ccc32)cc1,,0.362067,,,
*Nc1ccc(C2(c3ccccc3N*)c3ccccc3-c3ccccc32)cc1,,0.36926653,,,
*c1cccc(C(=O)Nc2ccc(Oc3ccc(NC(=O)c4cccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)c4)cc3)cc2)c1,,0.35212357,,,
*CCN(*)C(=O)CCCCC,,0.36643228,,,
*C(=O)OCCOCCOCCOCCOC(=O)c1ccc(N2C(=O)c3ccc(*)cc3C2=O)cc1,,0.33294368,,,
*Oc1ccc(C(c2ccccc2)c2ccc(OC(*)=O)cc2)cc1,,0.36406756,,,
*Oc1c(C)cc(C2(c3cc(C)c(OC(=O)c4cccc(C(*)=O)c4)c(C)c3)c3ccccc3-c3ccccc32)cc1C,,0.414103,,,
*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Nc3nc(Nc4cccc(N5C(=O)c6ccc(*)cc6C5=O)c4)nc(N(C)C)n3)c1)C2=O,,0.37799185,,,
*Oc1c(C)cc(C2(c3cc(C)c(Oc4ccc(C(=O)c5ccc(*)cc5)cc4)c(C)c3)CCC3CCCCC3C2)cc1C,,0.41226899,,,
*C1C(*)C2CC1C(C(=O)OCCc1ccccc1)C2C(=O)OCCc1ccccc1,,0.35586688,,,
*CC(*)c1ccc(C)nc1,,0.41719903,,,
*C=CC1CC(*)C(C(=O)OCCN(C)C)C1,,0.37093089,,,
*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,,0.34396152,,,
*OC1CCC(OC(=O)OCCCCCCOC(*)=O)CC1,,0.343459,,,
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3c(-c4ccc(-c5ccccc5)cc4)cc(-c4ccc(OCCCCCCCCCCOc5ccc(-c6cc(-c7ccc(-c8ccccc8)cc7)c(-c7ccc(N8C(=O)c9ccc(*)cc9C8=O)cc7)c(-c7ccc(-c8ccccc8)cc7)c6)cc5)cc4)cc3-c3ccc(-c4ccccc4)cc3)cc1)C2=O,,0.36823501,,,
*CC(O)COc1ccc(C(C)(C)C2CCC(C)(c3ccc(O*)cc3)CC2)cc1,,0.35740346,,,
*CCCCCCOC(=O)OCCCCCCCCCOC(=O)OCCCCCCOc1ccc(C(=O)c2ccc(O*)cc2)cc1,,0.35587164,,,
*c1ccc(Sc2ccc(Sc3ccc(Sc4ccc(Sc5ccc(N6C(=O)c7ccc(Sc8ccc(Sc9ccc(Sc%10ccc%11c(c%10)C(=O)N(*)C%11=O)cc9)cc8)cc7C6=O)cc5)s4)s3)s2)cc1,,0.3770355,,,
*CCCCCCNC(=O)c1cc(NC(=O)C(C(C)CC)N2C(=O)c3ccccc3C2=O)cc(C(=O)N*)c1,,0.33948967,,,
*c1ccc(Oc2ccc(-c3nc4cc(Oc5ccc(NC(=O)c6ccc7c(c6)C(=O)N(c6ccc(C(c8ccc(N9C(=O)c%10ccc(C(=O)Nc%11ccc(Oc%12ccc%13nc(-c%14ccc([N+](=O)[O-])cc%14)c(*)nc%13c%12)cc%11)cc%10C9=O)cc8)(C(F)(F)F)C(F)(F)F)cc6)C7=O)cc5)ccc4nc3-c3ccc([N+](=O)[O-])cc3)cc2)cc1,,0.38115297,,,
*c1ccc(-c2nc3cc(Oc4ccc5nc(*)c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,,0.43112064,,,
*CC(OCC(C)C)C(C(=O)OC)C(*)C(=O)OC,,0.36220084,,,
*Oc1ccc(C2(c3ccc(OC(=O)CCCCC(*)=O)cc3)c3ccccc3-c3ccccc32)cc1,,0.36295763,,,
*Oc1cc(O*)cc(Oc2ccc(C#N)c(*)c2)c1,,0.35031084,,,
*Oc1ccc(Oc2ccc(C(=Nc3ccc(N=C(c4ccccc4)c4ccc(*)cc4)cc3)c3ccccc3)cc2)cc1,,0.38545938,,,
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(*)cc5C4=O)c(C)c3)cc1C)C2=O,,0.39564613,,,
*CC(*)(C)C(=O)OCC1CC(NC(=O)C2CC(NC(=O)OC(C)(C)C)CN2C(=O)OC(C)(C)C)CN1C(=O)C1CC(NC(=O)OC(C)(C)C)CN1C(=O)OC(C)(C)C,,0.35571836,,,
*NNC(=O)c1ccccc1C(=O)NCCCCCCNC(=O)c1ccccc1C(*)=O,,0.33644066,,,
*CC(*)c1ccccc1C(=O)OC(C)C,,0.36610214,0.1736666666666666,,
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(-c6c(-c7ccccc7)c(-c7ccccc7)c(-c7ccc(Sc8ccc(-c9c(-c%10ccccc%10)c(-c%10ccccc%10)c(*)c(-c%10ccccc%10)c9-c9ccccc9)cc8)cc7)c(-c7ccccc7)c6-c6ccccc6)cc5C4=O)cc3)cc1)C2=O,,0.40157319,,,
*CCCCSS*,,0.4654699,0.175,,
*OC(=O)OCC(OC)C(COC(=O)OC1COC2C(*)COC12)OC,,0.32510823,,,
*CC(*)OCCOc1ccc(N=Nc2ccc(C#N)cc2)cc1,,0.36910342,,,
*c1cc(C(=O)OC)cc(N2C(=O)CC(C3Cc4ccccc4C4C(=O)N(*)C(=O)C43)C2=O)c1,,0.36013659,,,
*c1cc(C(=O)OCCC)cc(N2C(=O)CC(C3Cc4ccccc4C4C(=O)N(*)C(=O)C43)C2=O)c1,,0.36325394,,,
*C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)cc1,,0.351749,,,
*CC(*)(C)C(=O)OC1COC(CP(=O)(OCC)OCC)OC1,,0.34922258,,,
*c1cc(C(c2ccc(OCCN(c3ccccc3)c3ccc(C=CC4=CC(=C(C#N)C#N)CC(C)(C)C4)cc3)c(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)(C(F)(F)F)C(F)(F)F)ccc1OCCN(c1ccccc1)c1ccc(C=CC2=CC(=C(C#N)C#N)CC(C)(C)C2)cc1,,0.38518834,,,
*CC(*)(C)C(=O)OCCCCCCOc1ccc(OC(=O)c2ccc(OCCCCCC)cc2)cc1,,0.35590587,,,
*c1cc(C(c2ccc(OCCN(C)c3ccc(C=CC4=CC(=C(C#N)C#N)CC(C)(C)C4)cc3)c(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)(C(F)(F)F)C(F)(F)F)ccc1OCCN(C)c1ccc(C=CC2=CC(=C(C#N)C#N)CC(C)(C)C2)cc1,,0.3816004,,,
